date,question,committee,project,responsible,attendees
2025-05-28,"2025 m. balandžio 4 d. ataskaita Nr. VAE-2 „Finansinių priemonių (paskolų, garantijų, rizikos kapitalo investicijų) taikymas teikiant valstybės paramą“",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  BuragienėD.  Andriūnaitė,
2025-05-28,"Ekonomikos ir inovacijų, Finansų, Valstybės",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  BuragienėD.  Andriūnaitė,
2025-05-28,"kontrolės, UAB ILTE atstovai",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  BuragienėD.  Andriūnaitė,
2025-05-28,"kontrolės, UAB ILTE atstovai",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  BuragienėD.  Andriūnaitė,
2025-05-28,"Vyriausiosios tarnybinės etikos komisijos pranešimas „Kai daroma įtaka teisėkūrai, bet tai nelaikoma lobistine veikla – kodėl?“",Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  AndriūnaitėD.  KeršienėL.  Pranaitytė,
2025-05-28,"Vyriausiosios tarnybinės etikos komisijos pranešimas „Kai daroma įtaka teisėkūrai, bet tai nelaikoma lobistine veikla – kodėl?“",Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  AndriūnaitėD.  KeršienėL.  Pranaitytė,
2025-05-28,Vyriausiosios tarnybinės etikos komisijos atstovai,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  AndriūnaitėD.  KeršienėL.  Pranaitytė,
2025-05-28,Vyriausiosios tarnybinės etikos komisijos atstovai,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  AndriūnaitėD.  KeršienėL.  Pranaitytė,
2025-05-28,"Dėl Seimo statuto „Dėl Lietuvos Respublikos Seimo statuto Nr. I-399 44, 217, 218 straipsnių, ketvirtojo skirsnio pavadinimo pakeitimo, statuto papildymo 231 straipsniu ir priedu“ projektu Nr. XVP-373 siūlomo teisinio reguliavimo",Audito komitetas,I-399; XVP-373,A.  SkardžiusL.  Pranaitytė,
2025-05-28,Kiti klausimai:,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-28,"1. Dėl valstybinio audito ataskaitų, išvadų svarstymo ir kuratorių paskyrimo;",Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-28,2. Dėl išvadų rengėjų paskyrimo;,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-28,3. Dėl kito komiteto posėdžio.,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-21,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-21,"2025 m. balandžio 25 d. valstybinio audito išvada ir ataskaita Nr. FAE-1 „2014–2020 m. Europos Sąjungos fondų investicijų veiksmų programos įgyvendinimui sukurtos valdymo ir kontrolės sistemos veikimo, sąskaitose pateiktos informacijos ir 2023 m. liepos 1 d.– 2024 m. birželio 30 d. laikotarpiu deklaruotų išlaidų, kurias Europos Komisijos prašoma atlyginti, vertinimas (kontrolės ataskaita pagal Europos Parlamento ir Tarybos reglamento (ES) Nr. 1303/2013 127 straipsnį)“",Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,"2025 m. balandžio 25 d. valstybinio audito išvada ir ataskaita Nr. FAE-1 „2014–2020 m. Europos Sąjungos fondų investicijų veiksmų programos įgyvendinimui sukurtos valdymo ir kontrolės sistemos veikimo, sąskaitose pateiktos informacijos ir 2023 m. liepos 1 d.– 2024 m. birželio 30 d. laikotarpiu deklaruotų išlaidų, kurias Europos Komisijos prašoma atlyginti, vertinimas (kontrolės ataskaita pagal Europos Parlamento ir Tarybos reglamento (ES) Nr. 1303/2013 127 straipsnį)“",Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,"VšĮ Centrinės projektų valdymo agentūros, Viešųjų pirkimų tarnybos, Finansų",Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,"ministerijos, Ekonomikos ir inovacijų ministerijos, Finansinių nusikaltimų",Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,"tyrimo tarnybos prie VRM, Specialiųjų tyrimų tarnybos, Valstybės kontrolės,",Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,VšĮ Inovacijų agentūr,Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,VšĮ Inovacijų agentūr,Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,​atstovai,Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,​atstovai,Audito komitetas,FAE-1; 1303/2013,A.  SkardžiusA.  ZuokasA.  Buragienė,
2025-05-21,2025 m. balandžio 25 d. ataskaita Nr. VAE-3 „VĮ Turto banko veikla teikiant valstybės nekilnojamojo turto valdymo ir priežiūros paslaugas“,Audito komitetas,VAE-3,R.  JanušonienėJ.  RazmaE.  Šukytė,
2025-05-21,Kiti klausimai:,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-21,1. Dėl valstybinio audito ataskaitų svarstymo ir kuratorių paskyrimo;,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-21,2. Dėl kito komiteto posėdžio,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-21,Centralizuotai valdomo valstybės turto valdytojo įstatymo Nr. XII-791 pakeitimo įstatymo projektas (nauja redakcija),Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,Centralizuotai valdomo valstybės turto valdytojo įstatymo Nr. XII-791 pakeitimo įstatymo projektas (nauja redakcija),Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,"Finansų ministerijos, VĮ Turto banko, Konkurencijos tarybos, Specialiųjų",Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,"tyrimų tarnybos, Lietuvos savivaldybių asociacijos, Valstybės kontrolės",Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,atstovai,Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,atstovai,Audito komitetas,XII-791,R.  JanušonienėJ.  RazmaD.  Keršienė,
2025-05-21,(klausymai),Audito komitetas,"Valstybės ir savivaldybių turto valdymo, naudojimo ir disponavimo juo įstatymo Nr. VIII-729 pakeitimo įstatymo projektas (nauja redakcija)",,
2025-05-21,(klausymai),Audito komitetas,"Valstybės ir savivaldybių turto valdymo, naudojimo ir disponavimo juo įstatymo Nr. VIII-729 5, 6, 10, 12, 14, 15, 16, 19, 20, 21, 24 straipsnių pakeitimo ir 18 straipsnio pripažinimo netekusiu galios įstatymo Nr. XIII-2398 13 straipsnio pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,"Mokesčių administravimo įstatymo Nr. IX-2112 33, 39 ir 93 straipsnių pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,Valstybinio socialinio draudimo įstatymo Nr. I-1336 32 straipsnio pakeitimo įstatymo projektas,,
2025-05-21,(klausymai),Audito komitetas,"Valstybei ir savivaldybėms priklausančių akcijų privatizavimo įstatymo Nr. VIII-480 2, 4, 5, 6, 7, 10, 11, 13, 14 ir 22 straipsnių pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,"Žemės įstatymo Nr. I-446 7, 9 ir 11 straipsnių pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,Sveikatos priežiūros įstaigų įstatymo Nr. I-1367 36 straipsnio pakeitimo įstatymo projektas,,
2025-05-21,(klausymai),Audito komitetas,"Valstybės skolos įstatymo Nr. I-1508 3, 8 ir 9 straipsnių pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,"Valstybės ir savivaldybių turto valdymo, naudojimo ir disponavimo juo įstatymo Nr. VIII-729 14 ir 15 straipsnių pakeitimo įstatymo projektas",,
2025-05-21,(klausymai),Audito komitetas,"Valstybės ir savivaldybių turto valdymo, naudojimo ir disponavimo juo įstatymo Nr. VIII-729 2 ir 14 straipsnių pakeitimo įstatymo projektas",,
2025-05-14,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-14,Viešųjų pirkimų tarnybos 2024 m. veiklos ataskaitos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasD.  KeršienėL.  Pranaitytė,
2025-05-14,Viešųjų pirkimų tarnybos 2024 m. veiklos ataskaitos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasD.  KeršienėL.  Pranaitytė,
2025-05-14,"Viešųjų pirkimų tarnybos, Ekonomikos ir inovacijų ministerijos atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasD.  KeršienėL.  Pranaitytė,
2025-05-14,"Viešųjų pirkimų tarnybos, Ekonomikos ir inovacijų ministerijos atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasD.  KeršienėL.  Pranaitytė,
2025-05-14,2025 m. balandžio 25 d. atsakaita Nr. VAE-3 „VĮ Turto banko veikla teikiant valstybės nekilnojamojo turto valdymo ir priežiūros paslaugas“,Audito komitetas,VAE-3,R.  JanušonienėJ.  RazmaE.  Šukytė,
2025-05-14,2025 m. balandžio 25 d. atsakaita Nr. VAE-3 „VĮ Turto banko veikla teikiant valstybės nekilnojamojo turto valdymo ir priežiūros paslaugas“,Audito komitetas,VAE-3,R.  JanušonienėJ.  RazmaE.  Šukytė,
2025-05-14,"VĮ Turto bankas, Finansų minsiterijos atstovai",Audito komitetas,VAE-3,R.  JanušonienėJ.  RazmaE.  Šukytė,
2025-05-14,"VĮ Turto bankas, Finansų minsiterijos atstovai",Audito komitetas,VAE-3,R.  JanušonienėJ.  RazmaE.  Šukytė,
2025-05-14,Kiti klausimai:,Audito komitetas,XVP-333,A.  SkardžiusL.  Pranaitytė,
2025-05-14,1. Dėl pasirengimo svarstyti Seimo nutarimo „Dėl pavedimo Lietuvos Respublikos valstybės kontrolei atlikti valstybinį auditą“ projektą Nr. XVP-333;,Audito komitetas,XVP-333,A.  SkardžiusL.  Pranaitytė,
2025-05-14,2. Dėl kito komiteto posėdžio,Audito komitetas,XVP-333,A.  SkardžiusL.  Pranaitytė,
2025-05-07,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-05-07,"2025 m. balandžio 4 d. ataskaita Nr. VAE-2 „Finansinių priemonių (paskolų, garantijų, rizikos kapitalo investicijų) taikymas teikiant valstybės paramą“",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,"2025 m. balandžio 4 d. ataskaita Nr. VAE-2 „Finansinių priemonių (paskolų, garantijų, rizikos kapitalo investicijų) taikymas teikiant valstybės paramą“",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,"Aplinkos,",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,"Energetikos, Ekonomikos ir inovacijų, Finansų, Krašto apsaugos, Kultūros,",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,"Socialinės apsaugos ir darbo, Žemės ūkio ministerijų, Valstybės kontrolės, UAB",Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,ILTE atstovai,Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,ILTE atstovai,Audito komitetas,VAE-2,R.  JanušonienėJ.  RazmaA.  Buragienė,
2025-05-07,VĮ Turto bankas 2024 m. veiklos ataskaitos ir kitos aktualios informacijos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasE.  ŠukytėD.  Keršienė,
2025-05-07,VĮ Turto bankas 2024 m. veiklos ataskaitos ir kitos aktualios informacijos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasE.  ŠukytėD.  Keršienė,
2025-05-07,"VĮ Turto banko, Finansų ministerijos atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasE.  ŠukytėD.  Keršienė,
2025-05-07,"VĮ Turto banko, Finansų ministerijos atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaR.  JanušonienėK.  PodolskisV.  AleknaR.  VyžintasA.  ZuokasE.  ŠukytėD.  Keršienė,
2025-05-07,Kiti klausimai:,Audito komitetas,XVP-312,A.  SkardžiusL.  Pranaitytė,
2025-05-07,"1. Dėl pasirengimo svarstyti įstatymų projektus (projektų paketas Nr. XVP-312 – XVP-324, XVP-334, XVP-297);",Audito komitetas,XVP-312,A.  SkardžiusL.  Pranaitytė,
2025-05-07,2-4. Dėl valstybinio audito ataskaitų svarstymo ir kuratorių paskyrimo;,Audito komitetas,XVP-312,A.  SkardžiusL.  Pranaitytė,
2025-05-07,5. Dėl Europos Audito Rūmų narės L. L. Andrikienės kvietimo Audito ir Europos reikalų komitetų narių delegacijai lankytis Europos Audito Rūmuose;,Audito komitetas,XVP-312,A.  SkardžiusL.  Pranaitytė,
2025-05-07,6. Dėl kito komiteto posėdžio,Audito komitetas,XVP-312,A.  SkardžiusL.  Pranaitytė,
2025-04-16,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-16,2024 m. gruodžio 17 d. išorinių peržiūrų apibendrinimo ataskaita Nr. IPE-12 Savivaldybių kontrolės ir audito tarnybų atliktų auditų išorinių peržiūrų rezultatai (parlamentinė kontrolė),Audito komitetas,IPE-12,R.  JanušonienėJ.  RazmaD.  Andriūnaitė,
2025-04-16,2024 m. gruodžio 17 d. išorinių peržiūrų apibendrinimo ataskaita Nr. IPE-12 Savivaldybių kontrolės ir audito tarnybų atliktų auditų išorinių peržiūrų rezultatai (parlamentinė kontrolė),Audito komitetas,IPE-12,R.  JanušonienėJ.  RazmaD.  Andriūnaitė,
2025-04-16,"Valstybės kontrolės, Savivaldybių kontrolierių asociacijos atstovai",Audito komitetas,IPE-12,R.  JanušonienėJ.  RazmaD.  Andriūnaitė,
2025-04-16,"Valstybės kontrolės, Savivaldybių kontrolierių asociacijos atstovai",Audito komitetas,IPE-12,R.  JanušonienėJ.  RazmaD.  Andriūnaitė,
2025-04-16,A.  Skardžius,Audito komitetas,,,
2025-04-16,J.  Razma,Audito komitetas,,,
2025-04-16,V.  Alekna,Audito komitetas,,,
2025-04-16,R.  Janušonienė,Audito komitetas,,,
2025-04-16,K.  Podolskis,Audito komitetas,,,
2025-04-16,R.  Vyžintas,Audito komitetas,,,
2025-04-16,A.  Zuokas,Audito komitetas,,,
2025-04-16,A.  Buragienė,Audito komitetas,,,
2025-04-16,D.  Andriūnaitė,Audito komitetas,,,
2025-04-16,L.  Pranaitytė,Audito komitetas,,,
2025-04-16,"Dėl lėšų, skirtų institucijų veiklos viešinimui (parlamentinė kontrolė)",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"Dėl lėšų, skirtų institucijų veiklos viešinimui (parlamentinė kontrolė)",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"Aplinkos,",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"Ekonomikos ir inovacijų, Finansų, Krašto",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"apsaugos, Kultūros, Socialinės apsaugos ir darbo, Sveikatos apsaugos, Švietimo",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"mokslo ir sporto, Vidaus reikalų, Žemės ūkio ministerijų, Valstybės",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,"skaitmeninių sprendimų agentūros, Vyriausybės kanceliarijos ir viešosios",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,įstaigos „Lietuvos nacionalinis radijas ir televizija“atstovai,Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,įstaigos „Lietuvos nacionalinis radijas ir televizija“atstovai,Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-16,Dėl pasirengimo svarstyti Seimo nutarimo „Dėl Irenos Segalovičienės skyrimo Lietuvos Respublikos valstybės kontroliere“ projektą Nr. XVP-311,Audito komitetas,XVP-311,A.  SkardžiusL.  Pranaitytė,
2025-04-16,L.  Pranaitytė,Audito komitetas,,,
2025-04-16,"Dėl asignavimų valdytojų išlaidų teisinėms paslaugoms (parlamentinė kontrolė, svarstymo tęsinys)",Audito komitetas,,A.  SkardžiusA.  ZuokasD.  AndriūnaitėL.  Pranaitytė,
2025-04-16,Dėl kreipimųsi susijusių su Nacionalinės Lietuvos energetikos asociacijos veikla (parlamentinė kontrolė),Audito komitetas,,A.  SkardžiusD.  AndriūnaitėD.  Keršienė,
2025-04-16,Kiti klausimai:,Audito komitetas,VAE-2,A.  SkardžiusL.  Pranaitytė,
2025-04-16,"1. Dėl 2025 m. balandžio 4 d. valstybinio audito ataskaita Nr. VAE-2 „Finansinių priemonių (paskolų, garantijų, rizikos kapitalo investicijų) taikymas teikiant valstybės paramą“ svarstymo ir kuratorių paskyrimo;",Audito komitetas,VAE-2,A.  SkardžiusL.  Pranaitytė,
2025-04-16,2. Dėl Seimo nario A. Zuoko prašymo pritarti jo dalyvavimui Lietuvos Respublikos Seimo ir Lenkijos Respublikos Seimo ir Senato narių asamblėjos XXV sesijoje Varšuvoje (Lenkijos Respublika) 2025 m. birželio 5-7 dienomis;,Audito komitetas,VAE-2,A.  SkardžiusL.  Pranaitytė,
2025-04-16,3. Dėl kito komiteto posėdžio,Audito komitetas,VAE-2,A.  SkardžiusL.  Pranaitytė,
2025-04-09,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-09,Valstybės kontrolės 2024 m. veiklos ataskaita,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  Andriūnaitė,
2025-04-09,​Valstybės kontrolės atstovai,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  Andriūnaitė,
2025-04-09,Seimo nutarimo „Dėl pavedimo Lietuvos Respublikos valstybės kontrolei atlikti valstybinį auditą“ projektas,Audito komitetas,XVP-105,R.  JanušonienėA.  ZuokasA.  BuragienėD.  Keršienė,
2025-04-09,Dėl asignavimų valdytojų išlaidų teisinėms paslaugoms,Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
2025-04-09,Dėl asignavimų valdytojų išlaidų teisinėms paslaugoms,Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
2025-04-09,"Aplinkos, Ekonomikos ir inovacijų, Energetikos, Finansų,",Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
2025-04-09,"Kultūros,  Socialinės apsaugos ir darbo, Susisiekimo,",Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
